customer_nk,original_incentive_name
7f2e3e11-ac6b-416f-87be-cc265a6758a5,Control
46904bfe-4817-4ca2-910e-99505e8bfd84,Control
dd7bfc19-b67d-4a61-b8d8-548327c02e27,Control
52e850f0-e309-44b8-a588-f9e37488f706,Control
06372c7e-83ff-408d-962c-1b1e803bd323,Control
47611c8d-43e0-4b7c-bc64-7062e75f256f,Control
3e996ef0-8366-48d9-ba5c-b12e1089b8f6,Control
0b773240-0281-48f3-87e0-aa03461320fc,Control
87a30841-851f-4201-a6f1-88217bc87d9b,Control
3caadbe0-d2c0-4626-b3ee-2d04c145f509,Control
0d8efed5-c23e-44f7-81cc-d011fce7abfc,Control
91f7c9a3-5f15-4f07-820b-7cd948c77471,Control
d004d506-6743-4540-abe0-622b2c16095f,Control
0d061a95-4838-43f2-b3e4-317ecc501543,Control
3f719ffb-e55f-4744-9d08-2513d663f2b6,Control
66a9858b-d662-45dc-be61-7a9e8bb8bdc9,Control
2dfe73c5-b200-4289-8540-6892d55c8eae,Control
294d670a-d660-46cb-8a4b-fe2fa50ca51e,Control
c4f577aa-4def-4933-84ed-2c3e0ddb0261,Control
660cb522-6b08-418e-ad64-e33c07f6ee2c,Control
b19025f3-71dc-4647-ab90-9cbd9b8a8503,Control
3b54d6cf-daae-44c4-89cb-b98be59f513e,Control
340c1b96-cc8e-4753-aaf9-843e63d8df1a,Control
d8806dac-d39c-4904-b2ad-ffe484a2dbeb,Control
b20169be-3b9e-483a-a9fb-6fa43ae107bd,Control
01c20a7e-4a99-4f93-a02c-728bbaa6f42a,Control
3a82ba26-2f65-4c66-83f7-a3908db062e9,Control
60657e11-19b2-487a-9096-b7a97b41e32e,Control
60d9efd3-1a06-47f3-8e2a-02aee3bd6c29,Control
9da9bb2d-8b60-4b52-9295-468fddbe87ec,Control
dd50d25b-f5a8-4894-bae9-b667a88f1b5f,Control
3f945b5e-91f8-45b1-829b-fa68db3f8092,Control
3873dff2-cba1-4859-ba19-3f28f68e87c5,Control
39171fbe-b2e8-44cc-9f35-004cfb0da9dd,Control
99878837-fbea-4643-bec9-b5dd2c2e0d6e,Control
408a6da4-d9a3-4209-9fda-c2528ffe9393,Control
8745c248-420f-40a5-acaa-3ffd7a2cb64d,Control
bd52882d-82fd-40f9-b163-e5f1356655c1,Control
767bf9c2-df46-4d6e-84c1-939fefa2902c,Control
f4a741d1-bc18-4b74-aaf1-e0ee1d43c71e,Control
1c2838ef-9cdd-4999-af8f-a42c510d79c5,Control
1727cf80-5289-45c7-b39d-de5b92314c8e,Control
f4ed0b44-06e3-4851-b999-30939c001674,Control
0500f67e-6a5f-40c6-a90e-d3a96ce5029d,Control
4b6a377f-cb45-4806-98e4-7327bd99367e,Control
5a0e9895-a544-4035-a8e3-c6db46b770d1,Control
55d347e6-445b-4da2-9865-b48ab7af6a96,Control
6c95e9f7-209b-489f-ad42-a8dde40cfbfa,Control
a98c64e1-c603-4a5e-b558-34143219b76b,Control
c80e36f3-35c3-4c0b-9941-0133226bc17b,Control
f0895d3a-e030-414b-bb32-6c64dffc768a,Control
dfb4a94a-eb65-4fc3-a69f-e0dbaaa6f440,Control
0e4e0fc6-9e23-44be-8bb9-0fdd89e2b96a,Control
3e63f98b-cda3-4e7c-b623-917dea62fb40,Control
f7829763-40ee-4551-894e-5d87007f5621,Control
90a2ee40-f923-4769-a30b-389efe13c5af,Control
d33060d7-1285-4676-bb8d-d934c9543eac,Control
504b8cc3-abdc-4e37-ad71-1a6f1db33c8b,Control
5673181f-bc1c-41e4-97b1-683c0bc1415c,Control
f02ca1fa-f9fe-4b7d-b1bd-721e578b1b17,Control
6d7f069b-56eb-44c6-9355-3801623f55b9,Control
b784a20d-137d-462a-b5d2-3388f50cbbda,Control
2028bdd6-61f7-49ed-b006-bbc8aa651c25,Control
dce9111e-4e8e-44da-a5df-3a1580329dcc,Control
8902713b-4f35-4bd6-ad1a-781f2ffc5449,Control
d997c922-d243-4d3e-bfef-d130e805725a,Control
e8014e21-3bbe-4e03-9548-a22f36c18cd1,Control
df1884f9-a93a-46df-ae03-9d3a60ddd7cb,Control
b6899468-8508-4013-ba13-5e6f7fed182a,Control
9ffa63e9-9b10-4ab1-9fe3-35efb4d57f03,Control
204f7717-1ec1-477b-aabb-7a998825f320,Control
47497141-8166-45a0-be58-203f1aa24791,Control
fa225611-a59e-4f13-8f4e-a91409bc2fa7,Control
a5037f95-3b2a-4957-b65c-d575a1b22ec4,Control
2733fba7-257f-486f-b0e6-610ffa0376f1,Control
864ed1a6-f9f8-42ec-b8bd-5dd01c2a18be,Control
32ec8c0d-d4e3-4670-a142-cb33210bd3da,Control
65dcadc9-9273-4b91-8f39-f68e3d9a8f8c,Control
419fdfe9-9e84-4c9d-861c-a32768e244a1,Control
f92aeebd-df9b-4cf3-88cf-bfa17137fb62,Control
88dbd72a-9944-4591-abbe-64a0ea7991c8,Control
53cc02e0-6020-4418-a74d-7a9c74e518aa,Control
ea5dcd8c-3d2b-43f7-b417-b4d88178921d,Control
169c9323-fb90-4d5f-a701-011a829a6e92,Control
